symbol,name,sector,market_cap,date_of_listing
MEIL.NS,MANGAL ELECTRICAL IND L,Industrials,11162569728.0,2025-08-28 03:45:00+00:00
MENONBE.NS,Menon Bearings Limited,Consumer Cyclical,6186816000.0,2015-03-09 03:45:00+00:00
MEP.NS,MEP Infrastructure Developers Limited,Industrials,405415776.0,2015-05-06 03:45:00+00:00
METROBRAND.NS,Metro Brands Limited,Consumer Cyclical,319926272000.0,2021-12-22 03:45:00+00:00
METROPOLIS.NS,Metropolis Healthcare Limited,Healthcare,100301209600.0,2019-04-15 03:45:00+00:00
MFML.NS,Mahalaxmi Fabric Mills Limited,Consumer Cyclical,284623360.0,2024-08-27 03:45:00+00:00
MFSL.NS,Max Financial Services Limited,Financial Services,597531754496.0,1996-01-01 03:45:00+00:00
MGEL.NS,Mangalam Global Enterprise Limited,Consumer Defensive,4992766976.0,2019-12-11 03:45:00+00:00
MGL.NS,Mahanagar Gas Limited,Utilities,119985356800.0,2016-07-01 03:45:00+00:00
MHLXMIRU.NS,Mahalaxmi Rubtech Limited,Consumer Cyclical,2336248064.0,2022-01-27 03:45:00+00:00
MHRIL.NS,Mahindra Holidays & Resorts India Limited,Consumer Cyclical,64494202880.0,2009-07-16 03:45:00+00:00
MICEL.NS,MIC Electronics Limited,Technology,10336985088.0,2007-05-30 03:45:00+00:00
MIDHANI.NS,Mishra Dhatu Nigam Limited,Basic Materials,61906505728.0,2018-04-04 03:45:00+00:00
MIDWESTLTD.NS,MIDWEST LIMITED,Basic Materials,47667187712.0,2025-10-24 03:45:00+00:00
MINDACORP.NS,Minda Corporation Limited,Consumer Cyclical,137968566272.0,2012-03-19 03:45:00+00:00
MINDTECK.NS,Mindteck (India) Limited,Technology,6949422080.0,2016-08-02 03:45:00+00:00
MIRCELECTR.NS,MIRC Electronics Limited,Consumer Cyclical,8915973120.0,2002-07-01 03:45:00+00:00
MIRZAINT.NS,Mirza International Limited,Consumer Cyclical,5503199744.0,2002-07-01 03:45:00+00:00
MITCON.NS,MITCON Consultancy & Engineering Services Limited,Industrials,1246780928.0,2017-03-15 03:45:00+00:00
MITTAL.NS,Mittal Life Style Limited,Consumer Cyclical,599266048.0,2018-04-16 03:45:00+00:00
MKPL.NS,M. K. Proteins Limited,Consumer Defensive,2357336320.0,2017-07-27 03:45:00+00:00
MMFL.NS,M M Forgings Limited,Industrials,15794770944.0,2006-12-20 03:45:00+00:00
MMP.NS,MMP Industries Limited,Basic Materials,6594518016.0,2018-04-26 03:45:00+00:00
MMTC.NS,MMTC Limited,Industrials,91394998272.0,2010-01-08 03:45:00+00:00
MOBIKWIK.NS,ONE MOBIKWIK SYSTEMS LTD,Technology,18752176128.0,2024-12-18 03:45:00+00:00
MODIRUBBER.NS,Modi Rubber Limited,Real Estate,2833586688.0,2018-06-20 03:45:00+00:00
MODIS.NS,Modi's Navnirman Limited,Real Estate,7140691968.0,2025-11-14 03:45:00+00:00
MODISONLTD.NS,Modison Limited,Industrials,4625747456.0,2021-05-03 03:45:00+00:00
MODTHREAD.NS,Modern Threads (India) Limited,Consumer Cyclical,1547769856.0,2024-02-16 03:45:00+00:00
MOHITIND.NS,Mohit Industries Limited,Consumer Cyclical,420611488.0,2013-03-14 03:45:00+00:00
MOIL.NS,MOIL Limited,Basic Materials,70151528448.0,2010-12-15 03:45:00+00:00
MOKSH.NS,Moksh Ornaments Limited,Consumer Cyclical,1172485504.0,2018-01-03 03:45:00+00:00
MOL.NS,Meghmani Organics Limited,Basic Materials,17453584384.0,2021-08-18 03:45:00+00:00
MOLDTECH.NS,Mold-Tek Technologies Limited,Industrials,4832782848.0,2016-07-07 03:45:00+00:00
MOLDTKPAC.NS,Mold-Tek Packaging Limited,Consumer Cyclical,20266315776.0,2015-02-23 03:45:00+00:00
MONARCH.NS,Monarch Networth Capital Limited,Financial Services,24290930688.0,2022-01-06 03:45:00+00:00
MONEYBOXX.NS,Moneyboxx Finance Limited,Financial Services,4493343232.0,2025-10-15 03:45:00+00:00
MONTECARLO.NS,Monte Carlo Fashions Limited,Consumer Cyclical,16216621056.0,2014-12-19 03:45:00+00:00
MORARJEE.NS,Morarjee Textiles Limited,Consumer Cyclical,266375728.0,2007-12-03 03:45:00+00:00
MOREPENLAB.NS,Morepen Laboratories Limited,Healthcare,24150720512.0,1996-01-01 03:45:00+00:00
MOSCHIP.NS,MOSCHIP TECHNOLOGIES LTD,Technology,41728417792.0,2025-02-05 03:45:00+00:00
MOTHERSON.NS,Samvardhana Motherson International Limited,Consumer Cyclical,1221782274048.0,2002-07-01 03:45:00+00:00
MOTILALOFS.NS,Motilal Oswal Financial Services Limited,Financial Services,557224951808.0,2007-09-11 03:45:00+00:00
MOTISONS.NS,MOTISONS JEWELLERS LTD,Consumer Cyclical,16833024000.0,2023-12-26 03:45:00+00:00
MOTOGENFIN.NS,The Motor & General Finance Limited,Real Estate,948188928.0,2002-07-23 03:45:00+00:00
MPHASIS.NS,Mphasis Limited,Technology,531470024704.0,2002-07-01 03:45:00+00:00
MPSLTD.NS,MPS Limited,Communication Services,36186636288.0,2002-07-01 03:45:00+00:00
MRF.NS,MRF Limited,Consumer Cyclical,652185567232.0,2002-07-01 03:45:00+00:00
MRPL.NS,Mangalore Refinery and Petrochemicals Limited,Energy,281572540416.0,1996-01-01 03:45:00+00:00
MSPL.NS,MSP Steel & Power Limited,Basic Materials,20722087936.0,2005-07-18 03:45:00+00:00
MSTCLTD.NS,MSTC Limited,Industrials,35073282048.0,2019-03-29 03:45:00+00:00
MSUMI.NS,Motherson Sumi Wiring India Limited,Consumer Cyclical,306780667904.0,2022-03-28 03:45:00+00:00
MTARTECH.NS,MTAR Technologies Limited,Industrials,76868222976.0,2021-03-15 03:45:00+00:00
MTEDUCARE.NS,MT Educare Limited,Consumer Defensive,148015168.0,2012-04-12 03:45:00+00:00
MTNL.NS,Mahanagar Telephone Nigam Limited,Communication Services,24374700032.0,1996-01-01 03:45:00+00:00
MUFIN.NS,Mufin Green Finance Limited,Financial Services,19557828608.0,2023-11-06 03:45:00+00:00
MUFTI.NS,CREDO BRANDS MARKETING L,Consumer Cyclical,6564465664.0,2023-12-27 03:45:00+00:00
MUKANDLTD.NS,Mukand Limited,Basic Materials,19594622976.0,2002-07-01 03:45:00+00:00
MUKKA.NS,Mukka Proteins Limited,Consumer Defensive,7517999616.0,2024-03-07 03:45:00+00:00
MUKTAARTS.NS,Mukta Arts Limited,Communication Services,1442351872.0,2002-07-01 03:45:00+00:00
MUNJALAU.NS,Munjal Auto Industries Limited,Consumer Cyclical,8173000192.0,2003-09-03 03:45:00+00:00
MUNJALSHOW.NS,Munjal Showa Limited,Consumer Cyclical,5003987968.0,2002-07-01 03:45:00+00:00
MURUDCERA.NS,Murudeshwar Ceramics Ltd.,Industrials,2199656192.0,2004-05-28 03:45:00+00:00
MUTHOOTCAP.NS,Muthoot Capital Services Limited,Financial Services,4467972096.0,2015-08-24 03:45:00+00:00
MUTHOOTFIN.NS,Muthoot Finance Limited,Financial Services,1511164477440.0,2011-05-06 03:45:00+00:00
MUTHOOTMF.NS,MUTHOOT MICROFIN LIMITED,Financial Services,33013362688.0,2023-12-26 03:45:00+00:00
MVGJL.NS,Manoj Vaibhav Gems 'N' Jewellers Limited,Consumer Cyclical,9378708480.0,2023-10-03 03:45:00+00:00
MWL.NS,MANGALAM WORLDWIDE LTD,Basic Materials,7428435456.0,2022-07-25 03:45:00+00:00
NACLIND.NS,NACL Industries Limited,Basic Materials,39505494016.0,2017-04-10 03:45:00+00:00
NAGAFERT.NS,Nagarjuna Fertilizers and Chemicals Limited,Basic Materials,2751099136.0,2002-08-12 03:45:00+00:00
NAGREEKCAP.NS,Nagreeka Capital & Infrastructure Ltd.,Financial Services,345899776.0,2005-12-23 03:45:00+00:00
NAGREEKEXP.NS,Nagreeka Exports Limited,Consumer Cyclical,852792064.0,2005-12-22 03:45:00+00:00
NAHARCAP.NS,Nahar Capital and Financial Services Limited,Financial Services,4534024704.0,2008-03-11 03:45:00+00:00
NAHARINDUS.NS,Nahar Industrial Enterprises Limited,Consumer Cyclical,5036284416.0,2005-12-15 03:45:00+00:00
NAHARPOLY.NS,Nahar Poly Films Limited,Consumer Cyclical,6343702016.0,2002-07-01 03:45:00+00:00
NAHARSPING.NS,Nahar Spinning Mills Limited,Consumer Cyclical,7364944384.0,2002-07-01 03:45:00+00:00
NAM-INDIA.NS,Nippon Life India Asset Management Limited,Financial Services,558324187136.0,2017-11-06 03:45:00+00:00
NARMADA.NS,Narmada Agrobase Limited,Basic Materials,910018688.0,2018-05-04 03:45:00+00:00
NATCAPSUQ.NS,Natural Capsules Limited,Healthcare,1809908864.0,2025-02-14 03:45:00+00:00
NATCOPHARM.NS,NATCO Pharma Limited,Healthcare,158046552064.0,1996-01-01 03:45:00+00:00
NATHBIOGEN.NS,Nath Bio-Genes (India) Limited,Basic Materials,2994840320.0,2014-01-28 03:45:00+00:00
NATIONALUM.NS,National Aluminium Company Limited,Basic Materials,480146489344.0,1999-04-28 03:45:00+00:00
NAUKRI.NS,Info Edge (India) Limited,Communication Services,867038396416.0,2006-11-21 03:45:00+00:00
NAVA.NS,Nava Limited,Industrials,148941438976.0,2002-07-01 03:45:00+00:00
NAVINFLUOR.NS,Navin Fluorine International Limited,Basic Materials,294291898368.0,2007-06-01 03:45:00+00:00
NAVKARCORP.NS,Navkar Corporation Limited,Industrials,14996226048.0,2015-09-09 03:45:00+00:00
NAVKARURB.NS,Navkar Urbanstructure Limited,Basic Materials,1975346688.0,2025-01-17 03:45:00+00:00
NAVNETEDUL.NS,Navneet Education Limited,Communication Services,32485156864.0,2002-07-01 03:45:00+00:00
NAZARA.NS,Nazara Technologies Limited,Communication Services,94542790656.0,2021-03-30 03:45:00+00:00
NBCC.NS,NBCC (India) Limited,Industrials,316817997824.0,2012-04-12 03:45:00+00:00
NBIFIN.NS,N.B.I. Industrial Finance Company Limited,Financial Services,6704554496.0,2016-12-07 03:45:00+00:00
NCC.NS,NCC Limited,Industrials,109622018048.0,2002-08-12 03:45:00+00:00
NCLIND.NS,NCL Industries Limited,Basic Materials,9091790848.0,2007-04-03 03:45:00+00:00
NDGL.NS,Naga Dhunseri Group Limited,Financial Services,3431500032.0,2016-08-30 03:45:00+00:00
NDL.NS,Nandan Denim Limited,Consumer Cyclical,4453025280.0,2005-12-29 03:45:00+00:00
NDLVENTURE.NS,NDL Ventures Limited,Communication Services,3293084416.0,2022-11-10 03:45:00+00:00
NDRAUTO.NS,NDR Auto Components Limited,Consumer Cyclical,20265078784.0,2020-07-30 03:45:00+00:00
NDTV.NS,New Delhi Television Limited,Communication Services,9578818560.0,2004-05-19 03:45:00+00:00
NECCLTD.NS,North Eastern Carrying Corporation Limited,Industrials,2020000128.0,2016-03-02 03:45:00+00:00
NECLIFE.NS,Nectar Lifesciences Limited,Healthcare,3193071360.0,2005-07-18 03:45:00+00:00
NELCAST.NS,Nelcast Limited,Industrials,9611892736.0,2007-06-27 03:45:00+00:00
NELCO.NS,Nelco Limited,Technology,19517841408.0,2002-07-01 03:45:00+00:00
NEOGEN.NS,Neogen Chemicals Limited,Basic Materials,30933669888.0,2019-05-08 03:45:00+00:00
NESCO.NS,Nesco Limited,Industrials,89750306816.0,2008-04-08 03:45:00+00:00
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,2444523995136.0,2002-08-12 03:45:00+00:00
NETWEB.NS,Netweb Technologies India Limited,Technology,189756456960.0,2023-07-27 03:45:00+00:00
NETWORK18.NS,Network18 Media & Investments Limited,Communication Services,70095716352.0,2002-08-12 03:45:00+00:00
NEULANDLAB.NS,Neuland Laboratories Limited,Healthcare,214209462272.0,2008-10-13 03:45:00+00:00
NEWGEN.NS,Newgen Software Technologies Limited,Technology,123974180864.0,2018-01-29 03:45:00+00:00
NEXTMEDIA.NS,Next Mediaworks Limited,Communication Services,430025856.0,2002-07-01 03:45:00+00:00
NFL.NS,National Fertilizers Limited,Basic Materials,41924829184.0,2006-12-28 03:45:00+00:00
NGIL.NS,Nakoda Group of Industries Limited,Consumer Defensive,498647392.0,2021-08-20 03:45:00+00:00
NGLFINE.NS,NGL Fine-Chem Limited,Healthcare,8321716224.0,2022-07-08 03:45:00+00:00
NH.NS,Narayana Hrudayalaya Limited,Healthcare,397710098432.0,2016-01-06 03:45:00+00:00
NHPC.NS,NHPC Limited,Utilities,773266800640.0,2009-09-01 03:45:00+00:00
NIACL.NS,The New India Assurance Company Limited,Financial Services,281972801536.0,2017-11-13 03:45:00+00:00
NIBE.NS,Nibe Limited,Industrials,15968800768.0,2025-02-07 03:45:00+00:00
NIBL.NS,NRB Industrial Bearings Limited,Industrials,745438848.0,2013-04-16 03:45:00+00:00
NIITLTD.NS,NIIT Limited,Consumer Defensive,13150899200.0,2002-01-01 03:45:00+00:00
NIITMTS.NS,NIIT Learning Systems Limited,Consumer Defensive,54012342272.0,2023-08-08 03:45:00+00:00
NILAINFRA.NS,Nila Infrastructures Limited,Real Estate,3919197696.0,2015-05-21 03:45:00+00:00
NILASPACES.NS,Nila Spaces Limited,Real Estate,6802491904.0,2018-12-28 03:45:00+00:00
NILKAMAL.NS,Nilkamal Limited,Consumer Cyclical,21058666496.0,1999-01-01 03:45:00+00:00
NINSYS.NS,NINtec Systems Limited,Technology,7546500096.0,2023-02-21 03:45:00+00:00
NIPPOBATRY.NS,Indo National Limited,Industrials,3167661056.0,2002-07-01 03:45:00+00:00
NIRAJ.NS,Niraj Cement Structurals Limited,Industrials,2162725888.0,2020-10-01 03:45:00+00:00
NIRAJISPAT.NS,Niraj Ispat Industries Limited,Consumer Cyclical,130740000.0,2024-03-11 03:45:00+00:00
NITCO.NS,NITCO Limited,Industrials,20457777152.0,2006-03-21 03:45:00+00:00
NITINSPIN.NS,Nitin Spinners Limited,Consumer Cyclical,18476773376.0,2006-02-02 03:45:00+00:00
NITIRAJ.NS,Nitiraj Engineers Limited,Technology,1877983232.0,2017-03-16 03:45:00+00:00
NIVABUPA.NS,Niva Bupa Health Insurance Company Limited,Financial Services,138096148480.0,2024-11-14 03:45:00+00:00
NKIND.NS,N.K Industries Limited,Consumer Defensive,408673216.0,2016-03-31 03:45:00+00:00
NLCINDIA.NS,NLC India Limited,Utilities,344102830080.0,2000-08-23 03:45:00+00:00
NMDC.NS,NMDC Limited,Basic Materials,652958498816.0,2008-03-03 03:45:00+00:00
NOCIL.NS,NOCIL Limited,Basic Materials,28841863168.0,2002-07-01 03:45:00+00:00
NOIDATOLL.NS,Noida Toll Bridge Company Limited,Industrials,866912704.0,2002-12-06 03:45:00+00:00
NORBTEAEXP.NS,Norben Tea & Exports Limited,Consumer Defensive,1131610496.0,2002-07-01 03:45:00+00:00
NORTHARC.NS,Northern Arc Capital Limited,Financial Services,43263762432.0,2024-09-24 03:45:00+00:00
NOVAAGRI.NS,Nova Agritech Limited,Basic Materials,3905059840.0,2024-01-31 03:45:00+00:00
NPST.NS,NETWORK PEOPLE SRV TECH L,Technology,32459964416.0,2021-09-16 03:45:00+00:00
NRAIL.NS,N R Agarwal Industries Limited,Basic Materials,8271282688.0,2017-04-05 03:45:00+00:00
NRBBEARING.NS,NRB Bearings Limited,Consumer Cyclical,27792574464.0,2002-07-01 03:45:00+00:00
NRL.NS,Nupur Recyclers Limited,Industrials,4277442816.0,2022-01-06 03:45:00+00:00
NSIL.NS,Nalwa Sons Investments Limited,Financial Services,34634399744.0,2002-07-01 03:45:00+00:00
NSLNISP.NS,NMDC Steel Limited,Basic Materials,125400629248.0,2023-02-20 03:45:00+00:00
NTPC.NS,NTPC Limited,Utilities,3173234245632.0,2004-11-05 03:45:00+00:00
NTPCGREEN.NS,NTPC GREEN ENERGY LIMITED,Utilities,800332840960.0,2024-11-27 03:45:00+00:00
NUCLEUS.NS,Nucleus Software Exports Limited,Technology,24433543168.0,2002-12-19 03:45:00+00:00
NURECA.NS,Nureca Limited,Healthcare,2758548224.0,2021-02-25 03:45:00+00:00
NUVAMA.NS,Nuvama Wealth Management Limited,Financial Services,268122554368.0,2023-09-26 03:45:00+00:00
NUVOCO.NS,Nuvoco Vistas Corporation Limited,Basic Materials,128834158592.0,2021-08-23 03:45:00+00:00
NYKAA.NS,FSN E-Commerce Ventures Limited,Consumer Cyclical,756779646976.0,2021-11-10 03:45:00+00:00
OAL.NS,Oriental Aromatics Limited,Basic Materials,10607546368.0,2020-04-15 03:45:00+00:00
OBCL.NS,Orissa Bengal Carrier Limited,Industrials,1180636288.0,2022-04-07 03:45:00+00:00
OBEROIRLTY.NS,Oberoi Realty Limited,Real Estate,603976761344.0,2010-10-20 03:45:00+00:00
OCCLLTD.NS,OCCL Limited,Basic Materials,5184738816.0,2024-10-29 03:45:00+00:00
ODIGMA.NS,Odigma Consultancy Solutions Limited,Communication Services,1111032704.0,2024-12-12 03:45:00+00:00
OFSS.NS,Oracle Financial Services Software Limited,Technology,709503811584.0,2002-06-28 03:45:00+00:00
OIL.NS,Oil India Limited,Energy,678539427840.0,2009-09-30 03:45:00+00:00
OILCOUNTUB.NS,Oil Country Tubular Limited,Energy,3350244096.0,2002-07-01 03:45:00+00:00
OLAELEC.NS,OLA ELECTRIC MOBILITY LTD,Consumer Cyclical,173668548608.0,2024-08-09 03:45:00+00:00
OLECTRA.NS,Olectra Greentech Limited,Industrials,104379023360.0,2002-07-01 03:45:00+00:00
OMAXAUTO.NS,Omax Autos Limited,Consumer Cyclical,1933697280.0,2003-02-24 03:45:00+00:00
OMAXE.NS,Omaxe Limited,Real Estate,12700565504.0,2007-08-09 03:45:00+00:00
OMFREIGHT.NS,OM FREIGHT FORWARDERS LTD,Industrials,2989705984.0,2025-10-08 03:45:00+00:00
OMINFRAL.NS,Om Infra Limited,Industrials,10401774592.0,2011-06-17 03:45:00+00:00
OMKARCHEM.NS,Omkar Speciality Chemicals Limited,Basic Materials,106799840.0,2011-02-10 03:45:00+00:00
ONELIFECAP.NS,Onelife Capital Advisors Limited,Financial Services,176075904.0,2011-10-17 03:45:00+00:00
ONEPOINT.NS,One Point One Solutions Limited,Industrials,9880646656.0,2017-12-26 03:45:00+00:00
ONESOURCE.NS,ONESOURCE SPECL PHARMA L,Healthcare,183171629056.0,2025-01-24 03:45:00+00:00
ONGC.NS,Oil and Natural Gas Corporation Limited,Energy,3068970663936.0,1996-01-01 03:45:00+00:00
ONMOBILE.NS,OnMobile Global Limited,Communication Services,6124109824.0,2008-02-19 03:45:00+00:00
ONWARDTEC.NS,Onward Technologies Limited,Technology,6677539328.0,2002-07-01 03:45:00+00:00
OPTIEMUS.NS,Optiemus Infracom Limited,Technology,50067009536.0,2017-08-08 03:45:00+00:00
ORBTEXP.NS,Orbit Exports Limited,Consumer Cyclical,5477128192.0,2013-11-05 03:45:00+00:00
ORCHASP.NS,Orchasp Limited,Technology,955455616.0,2025-02-07 03:45:00+00:00
ORCHPHARMA.NS,Orchid Pharma Limited,Healthcare,43719868416.0,2002-07-01 03:45:00+00:00
ORICONENT.NS,Oricon Enterprises Limited,Consumer Cyclical,9268956160.0,2015-07-24 03:45:00+00:00
ORIENTALTL.NS,Oriental Trimex Limited,Industrials,641977600.0,2007-03-07 03:45:00+00:00
ORIENTBELL.NS,Orient Bell Limited,Industrials,4301942272.0,2007-02-14 03:45:00+00:00
ORIENTCEM.NS,Orient Cement Limited,Basic Materials,34800795648.0,2013-07-12 03:45:00+00:00
ORIENTCER.NS,Orient Ceratech Limited,Basic Materials,5189948416.0,2023-07-20 03:45:00+00:00
ORIENTELEC.NS,Orient Electric Limited,Consumer Cyclical,39649787904.0,2018-05-14 03:45:00+00:00
ORIENTHOT.NS,Oriental Hotels Limited,Consumer Cyclical,21427460096.0,2002-07-01 03:45:00+00:00
ORIENTLTD.NS,Orient Press Limited,Consumer Cyclical,830000000.0,2002-07-01 03:45:00+00:00
ORIENTPPR.NS,Orient Paper & Industries Limited,Basic Materials,4954531840.0,2002-07-01 03:45:00+00:00
ORIENTTECH.NS,ORIENT TECHNOLOGIES LTD,Technology,14982699008.0,2024-08-28 03:45:00+00:00
ORISSAMINE.NS,The Orissa Minerals Development Company Limited,Basic Materials,29852999680.0,2010-09-29 03:45:00+00:00
ORKLAINDIA.NS,ORKLA INDIA LIMITED,Consumer Defensive,90248503296.0,2025-11-06 03:45:00+00:00
ORTEL.NS,Ortel Communications Limited,Communication Services,46827196.0,2015-03-19 03:45:00+00:00
ORTINGLOBE.NS,Ortin Global Limited,Healthcare,99102176.0,2024-08-26 03:45:00+00:00
OSIAHYPER.NS,Osia Hyper Retail Limited,Consumer Cyclical,3061074688.0,2019-04-23 03:45:00+00:00
OSWALAGRO.NS,Oswal Agro Mills Limited,Real Estate,8432965120.0,2018-09-14 03:45:00+00:00
OSWALGREEN.NS,Oswal Greentech Limited,Financial Services,8924118016.0,2002-07-01 03:45:00+00:00
OSWALPUMPS.NS,OSWAL PUMPS LIMITED,Industrials,63753265152.0,2025-06-20 03:45:00+00:00
OSWALSEEDS.NS,ShreeOswal Seeds and Chemicals Limited,Basic Materials,1280579968.0,2018-07-04 03:45:00+00:00
PACEDIGITK.NS,Pace Digitek Limited,Technology,46267731968.0,2025-10-06 03:45:00+00:00
PAGEIND.NS,Page Industries Limited,Consumer Cyclical,433885708288.0,2007-03-16 03:45:00+00:00
PAISALO.NS,Paisalo Digital Limited,Financial Services,33552261120.0,2009-06-16 03:45:00+00:00
PAKKA.NS,Pakka Limited,Basic Materials,5180268544.0,2023-07-11 03:45:00+00:00
PALASHSECU.NS,Palash Securities Limited,Consumer Defensive,1152865152.0,2017-07-31 03:45:00+00:00
PALREDTEC.NS,Palred Technologies Limited,Technology,531504992.0,2004-03-15 03:45:00+00:00
PANACEABIO.NS,Panacea Biotec Limited,Healthcare,22907779072.0,2002-07-01 03:45:00+00:00
PANACHE.NS,Panache Digilife Limited,Technology,5740956160.0,2017-04-28 03:30:00+00:00
PANAMAPET.NS,Panama Petrochem Limited,Energy,17865121792.0,2011-09-30 03:45:00+00:00
PANSARI.NS,Pansari Developers Limited,Real Estate,5223571968.0,2017-03-22 03:45:00+00:00
PAR.NS,Par Drugs and Chemicals Limited,Healthcare,1118491392.0,2019-05-30 03:45:00+00:00
PARACABLES.NS,Paramount Communications Limited,Technology,12271852544.0,2007-01-03 03:45:00+00:00
PARADEEP.NS,Paradeep Phosphates Limited,Basic Materials,127396356096.0,2022-05-27 03:45:00+00:00
PARAGMILK.NS,Parag Milk Foods Limited,Consumer Defensive,39552159744.0,2016-05-19 03:45:00+00:00
PARAS.NS,Paras Defence and Space Technologies Limited,Industrials,58063171584.0,2021-10-01 03:45:00+00:00
PARASPETRO.NS,Paras Petrofils Limited,Consumer Cyclical,711669824.0,2002-08-02 03:45:00+00:00
PARKHOTELS.NS,PARKHOTELS,Consumer Cyclical,29392302080.0,2024-02-12 03:45:00+00:00
PARSVNATH.NS,Parsvnath Developers Limited,Real Estate,6157019648.0,2006-11-30 03:45:00+00:00
PASHUPATI.NS,Pashupati Cotspin Limited,Consumer Cyclical,12785828864.0,2017-09-08 03:45:00+00:00
PASUPTAC.NS,Pasupati Acrylon Limited,Consumer Cyclical,5481533952.0,2021-10-12 03:45:00+00:00
PATANJALI.NS,Patanjali Foods Limited,Consumer Defensive,621186580480.0,2002-07-01 03:45:00+00:00
PATELENG.NS,Patel Engineering Limited,Industrials,30911680512.0,2005-02-24 03:45:00+00:00
PATELRMART.NS,PATEL RETAIL LIMITED,Consumer Cyclical,8732568576.0,2025-08-26 03:45:00+00:00
PATINTLOG.NS,Patel Integrated Logistics Limited,Industrials,987425664.0,2008-01-11 03:45:00+00:00
PAVNAIND.NS,Pavna Industries Limited,Consumer Cyclical,4307291136.0,2021-03-24 03:45:00+00:00
PAYTM.NS,One97 Communications Limited,Technology,826923417600.0,2021-11-18 03:45:00+00:00
PCBL.NS,PCBL Chemical Limited,Basic Materials,129309884416.0,2002-07-01 03:45:00+00:00
PCJEWELLER.NS,PC Jeweller Limited,Consumer Cyclical,73138380800.0,2012-12-27 03:45:00+00:00
PDMJEPAPER.NS,Pudumjee Paper Products Limited,Basic Materials,9710535680.0,2016-03-30 03:45:00+00:00
PDSL.NS,PDS Limited,Industrials,50392178688.0,2014-10-21 03:45:00+00:00
PEARLPOLY.NS,Pearl Polymers Limited,Consumer Cyclical,433765280.0,2002-07-01 03:45:00+00:00
PENIND.NS,Pennar Industries Limited,Industrials,31076046848.0,2010-11-25 03:45:00+00:00
PENINLAND.NS,Peninsula Land Limited,Real Estate,9829106688.0,2002-07-01 03:45:00+00:00
PERSISTENT.NS,Persistent Systems Limited,Technology,1000839512064.0,2010-04-06 03:45:00+00:00
PETRONET.NS,Petronet LNG Limited,Energy,411444969472.0,2004-03-26 03:45:00+00:00
PFC.NS,Power Finance Corporation Limited,Financial Services,1207141400576.0,2007-02-23 03:45:00+00:00
PFIZER.NS,Pfizer Limited,Healthcare,228624285696.0,2002-07-01 03:45:00+00:00
PFOCUS.NS,Prime Focus Limited,Communication Services,133439332352.0,2006-06-20 03:45:00+00:00
PFS.NS,PTC India Financial Services Limited,Financial Services,22170445824.0,2011-03-30 03:45:00+00:00
PGEL.NS,PG Electroplast Limited,Technology,166583975936.0,2011-09-26 03:45:00+00:00
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,Consumer Defensive,414069161984.0,2002-08-12 03:45:00+00:00
PGHL.NS,Procter & Gamble Health Limited,Healthcare,96173793280.0,2002-07-01 03:45:00+00:00
